teamID,defense_name,defense_weight,defense_height,defense_age,defense_birthCity,defense_birthState,defense_birthCountry,defense_position,defense_jersey,defense_xp,defense_status,defense_headshot
28,Phidarian Mathis,312.0,76.0,24,Wisner,LA,USA,Defensive Tackle,phidarian-mathis,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241468.png
28,David Mayo,240.0,74.0,29,Scappoose,OR,USA,Linebacker,david-mayo,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2972400.png
28,Daron Payne,320.0,75.0,25,Birmingham,AL,USA,Defensive Tackle,daron-payne,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3925354.png
28,Benning Potoa'e,290.0,75.0,26,Dupont,WA,USA,Defensive End,benning-potoae,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3886826.png
28,Jeremy Reaves,200.0,71.0,26,Pensacola,FL,USA,Safety,jeremy-reaves,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3125248.png
28,John Ridgeway,321.0,77.0,23,Bloomington,IL,USA,Defensive Tackle,john-ridgeway,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4248047.png
28,James Smith-Williams,265.0,76.0,25,Raleigh,NC,USA,Defensive End,james-smith-williams,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3686690.png
28,Benjamin St-Juste,200.0,75.0,25,Montreal,PQ,Canada,Cornerback,benjamin-st-juste,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4258206.png
28,Montez Sweat,262.0,78.0,26,Stone Mountain,GA,USA,Defensive End,montez-sweat,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3134690.png
28,Shaka Toney,238.0,74.0,25,Philadelphia,PA,USA,Defensive End,shaka-toney,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4045169.png
28,Casey Toohill,254.0,77.0,26,San Diego,CA,USA,Defensive End,casey-toohill,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3931408.png
28,Drew White,228.0,72.0,24,Boca Raton,FL,USA,Linebacker,drew-white,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4258603.png
28,Rachad Wildgoose,191.0,70.0,22,Miami,FL,USA,Cornerback,rachad-wildgoose,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4372560.png
28,Chase Young,264.0,77.0,24,Hyattsville,MD,USA,Defensive End,chase-young,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241986.png
29,Henry Anderson,300.0,78.0,31,Atlanta,GA,USA,Defensive End,henry-anderson,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2517752.png
29,Amare Barno,245.0,78.0,23,Blythewood,SC,USA,Defensive End,amare-barno,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4568439.png
29,Vonn Bell,205.0,71.0,28,Rossville,GA,USA,Safety,vonn-bell,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/3051388.png
29,Derrick Brown,320.0,77.0,24,Sugar Hill,GA,USA,Defensive Tackle,derrick-brown,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035495.png
29,Brian Burns,250.0,77.0,24,Fort Lauderdale,FL,USA,Defensive End,brian-burns,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035631.png
29,Jeremy Chinn,220.0,75.0,25,Fishers,IN,USA,Safety,jeremy-chinn,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4043169.png
29,Myles Dorn,205.0,74.0,24,Charlotte,NC,USA,Safety,myles-dorn,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037511.png
29,Sam Franklin Jr.,210.0,75.0,27,Crystal River,FL,USA,Safety,sam-franklin-jr,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4044133.png
29,Yetur Gross-Matos,265.0,77.0,25,Spotsylvania,VA,USA,Defensive End,yetur-gross-matos,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259594.png
29,Kamu Grugier-Hill,220.0,74.0,28,Honolulu,HI,USA,Linebacker,kamu-grugier-hill,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3050851.png
29,Marquis Haynes Sr.,235.0,74.0,29,Jacksonville,FL,USA,Defensive End,marquis-haynes-sr,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115456.png
29,CJ Henderson,205.0,73.0,24,Miami,FL,USA,Cornerback,cj-henderson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240596.png
29,Jaycee Horn,200.0,73.0,23,Alpharetta,GA,USA,Cornerback,jaycee-horn,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362847.png
29,Donte Jackson,180.0,70.0,27,Metairie,LA,USA,Cornerback,donte-jackson,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3843769.png
29,Kobe Jones,260.0,76.0,24,Starkville,MS,USA,Defensive End,kobe-jones,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035375.png
29,Marquan McCall,345.0,75.0,24,Detroit,MI,USA,Defensive Tackle,marquan-mccall,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362615.png
29,Herb Miller,190.0,74.0,25,Miramar,FL,USA,Cornerback,herb-miller,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3919107.png
29,Arron Mosby,245.0,76.0,24,Sanger,CA,USA,Linebacker,arron-mosby,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242996.png
29,John Penisini,335.0,74.0,25,West Jordan,UT,USA,Defensive Tackle,john-penisini,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243257.png
29,Eric Rowe,205.0,73.0,30,Spring,TX,USA,Safety,eric-rowe,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/2576002.png
29,Bravvion Roy,330.0,73.0,25,Spring,TX,USA,Defensive Tackle,bravvion-roy,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035407.png
29,Brandon Smith,240.0,75.0,22,Louisa,VA,USA,Linebacker,brandon-smith,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4575416.png
29,Keith Taylor Jr.,195.0,75.0,23,Long Beach,CA,USA,Cornerback,keith-taylor-jr,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243332.png
29,Stantley Thomas-Oliver III,190.0,72.0,24,Punta Gorda,FL,USA,Cornerback,stantley-thomas-oliver-iii,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046353.png
29,Shaq Thompson,230.0,72.0,28,Sacramento,CA,USA,Linebacker,shaq-thompson,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2978313.png
29,Shy Tuttle,300.0,75.0,27,Midway,NC,USA,Defensive Tackle,shy-tuttle,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3886601.png
29,DeShawn Williams,291.0,73.0,30,Central,SC,USA,Defensive Tackle,deshawn-williams,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/2576508.png
29,Raequan Williams,305.0,76.0,26,Chicago,IL,USA,Defensive Tackle,raequan-williams,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929834.png
29,Xavier Woods,200.0,71.0,27,West Monroe,LA,USA,Safety,xavier-woods,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3040572.png
29,Chandler Wooten,230.0,75.0,23,Acworth,GA,USA,Linebacker,chandler-wooten,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242515.png
30,Josh Allen,262.0,77.0,25,Montclair,NJ,USA,Linebacker,josh-allen,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915239.png
30,Montaric Brown,190.0,72.0,23,Ashdown,AR,USA,Cornerback,montaric-brown,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242149.png
30,Tevaughn Campbell,200.0,72.0,29,Scarborough,ON,Canada,Cornerback,tevaughn-campbell,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4410136.png
30,Tyson Campbell,195.0,73.0,23,Plantation,FL,USA,Cornerback,tyson-campbell,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4379397.png
30,K'Lavon Chaisson,245.0,75.0,23,Houston,TX,USA,Linebacker,klavon-chaisson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242205.png
30,Andre Cisco,209.0,72.0,23,Valley Stream,NY,USA,Safety,andre-cisco,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361939.png
30,Chris Claybrooks,179.0,69.0,25,Nashville,TN,USA,Cornerback,chris-claybrooks,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4371737.png
30,De'Shaan Dixon,260.0,77.0,24,Chesapeake,VA,USA,Linebacker,deshaan-dixon,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4247944.png
30,Michael Dogbe,295.0,75.0,26,Morris Plains,NJ,USA,Defensive End,michael-dogbe,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3138765.png
30,Folorunso Fatukasi,318.0,76.0,28,Far Rockaway,NY,USA,Defensive Tackle,folorunso-fatukasi,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045172.png
30,Tyree Gillespie,210.0,72.0,25,Ocala,FL,USA,Safety,tyree-gillespie,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241195.png
30,Adam Gotsis,287.0,76.0,30,Melbourne,VIC,Australia,Defensive End,adam-gotsis,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2971498.png
30,DaVon Hamilton,320.0,76.0,26,Pickerington,OH,USA,Defensive Tackle,davon-hamilton,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915520.png
30,Tre Herndon,185.0,71.0,27,Chattanooga,TN,USA,Cornerback,tre-herndon,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122160.png
30,Rayshawn Jenkins,205.0,73.0,29,Saint Petersburg,FL,USA,Safety,rayshawn-jenkins,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2969961.png
30,Caleb Johnson,227.0,74.0,24,San Diego,CA,USA,Linebacker,caleb-johnson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4051069.png
30,Gregory Junior,190.0,72.0,23,Crossett,AR,USA,Cornerback,gregory-junior,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4400960.png
30,Jeremiah Ledbetter,299.0,75.0,28,Orlando,FL,USA,Defensive End,jeremiah-ledbetter,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3892689.png
30,Devin Lloyd,235.0,75.0,24,Chula Vista,CA,USA,Linebacker,devin-lloyd,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243256.png
30,Henry Mondeaux,280.0,76.0,27,Portland,OR,USA,Defensive End,henry-mondeaux,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122690.png
30,Chad Muma,239.0,75.0,23,Lone Tree,CO,USA,Linebacker,chad-muma,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361707.png
30,Foyesade Oluokun,229.0,74.0,27,Saint Louis,MO,USA,Linebacker,foyesade-oluokun,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3050073.png
30,Shaquille Quarterman,234.0,72.0,25,Orange Park,FL,USA,Linebacker,shaquille-quarterman,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037468.png
30,Roy Robertson-Harris,298.0,77.0,29,Grand Prairie,TX,USA,Defensive End,roy-robertson-harris,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2574891.png
30,Jordan Smith,255.0,78.0,25,Lithonia,GA,USA,Defensive End,jordan-smith,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034957.png
30,Daniel Thomas,215.0,70.0,24,Montgomery,AL,USA,Safety,daniel-thomas,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035505.png
30,Deionte Thompson,195.0,73.0,26,Orange,TX,USA,Safety,deionte-thompson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3859100.png
30,Nick Thurman,295.0,76.0,27,Dallas,TX,USA,Defensive Tackle,nick-thurman,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3040031.png
30,Travon Walker,275.0,77.0,22,Thomaston,GA,USA,Linebacker,travon-walker,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426349.png
30,Darious Williams,187.0,69.0,30,Jacksonville,FL,USA,Cornerback,darious-williams,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4239833.png
30,Andrew Wingard,209.0,72.0,26,Arvada,CO,USA,Safety,andrew-wingard,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3918331.png
33,Jalyn Armour-Davis,195.0,73.0,23,Mobile,AL,USA,Cornerback,jalyn-armour-davis,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4372017.png
33,Tyus Bowser,242.0,75.0,27,Tyler,TX,USA,Linebacker,tyus-bowser,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3040037.png
33,Kyle Hamilton,220.0,76.0,22,Atlanta,GA,USA,Safety,kyle-hamilton,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4575517.png
33,Malik Harrison,247.0,75.0,25,Columbus,OH,USA,Linebacker,malik-harrison,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040615.png
33,Daelin Hayes,253.0,76.0,24,Belleville,MI,USA,Linebacker,daelin-hayes,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039028.png
33,Marlon Humphrey,197.0,72.0,26,Hoover,AL,USA,Cornerback,marlon-humphrey,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3126356.png
33,Travis Jones,327.0,76.0,23,New Haven,CT,USA,Defensive Tackle,travis-jones,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362139.png
33,BoPete Keyes,202.0,73.0,25,Laurel,MS,USA,Cornerback,bopete-keyes,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040652.png
33,Justin Madubuike,300.0,75.0,25,Mckinney,TX,USA,Defensive Tackle,justin-madubuike,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035245.png
33,Jeremiah Moon,247.0,77.0,24,Hoover,AL,USA,Linebacker,jeremiah-moon,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034959.png
33,Trayvon Mullen,200.0,74.0,25,Fort Lauderdale,FL,USA,Cornerback,trayvon-mullen,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035458.png
33,Odafe Oweh,251.0,77.0,24,Howell,NJ,USA,Linebacker,odafe-oweh,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361422.png
33,Del'Shawn Phillips,230.0,74.0,26,Highland Park,MI,USA,Linebacker,delshawn-phillips,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240528.png
33,Michael Pierce,345.0,72.0,30,Daphne,AL,USA,Defensive Tackle,michael-pierce,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2972144.png
33,Patrick Queen,232.0,72.0,23,Ventress,LA,USA,Linebacker,patrick-queen,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242207.png
33,Roquan Smith,236.0,73.0,26,Montezuma,GA,USA,Linebacker,roquan-smith,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915189.png
33,Brandon Stephens,213.0,73.0,25,Plano,TX,USA,Cornerback,brandon-stephens,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035824.png
33,Geno Stone,207.0,71.0,23,New Castle,PA,USA,Safety,geno-stone,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240575.png
33,Brent Urban,309.0,79.0,31,Mississauga,ON,Canada,Defensive End,brent-urban,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/16831.png
33,Ar'Darius Washington,176.0,68.0,23,Shreveport,LA,USA,Safety,ardarius-washington,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362492.png
33,Broderick Washington,305.0,74.0,26,Longview,TX,USA,Defensive Tackle,broderick-washington,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915837.png
33,Kristian Welch,240.0,75.0,24,Iola,WI,USA,Linebacker,kristian-welch,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036153.png
33,Damarion Williams,185.0,70.0,24,Miami,FL,USA,Cornerback,damarion-williams,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4567480.png
33,Marcus Williams,195.0,73.0,26,Corona,CA,USA,Safety,marcus-williams,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122882.png
33,Daryl Worley,205.0,73.0,28,Philadelphia,PA,USA,Cornerback,daryl-worley,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3042436.png
34,Grayland Arnold,187.0,70.0,25,Kountze,TX,USA,Safety,grayland-arnold,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035389.png
34,Thomas Booker IV,301.0,75.0,23,Ellicott City,MD,USA,Defensive Tackle,thomas-booker-iv,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360749.png
34,Blake Cashman,237.0,73.0,26,Eden Prairie,MN,USA,Linebacker,blake-cashman,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3728281.png
34,Maliek Collins,310.0,74.0,28,Kansas City,MO,USA,Defensive Tackle,maliek-collins,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3040471.png
34,Cobi Francis,193.0,71.0,24,Covington,GA,USA,Safety,cobi-francis,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039366.png
34,Jonathan Greenard,263.0,75.0,25,Hiram,GA,USA,Defensive End,jonathan-greenard,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916409.png
34,Jake Hansen,235.0,73.0,24,Tarpon Springs,FL,USA,Linebacker,jake-hansen,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4033812.png
34,Christian Harris,226.0,73.0,22,Baton Rouge,LA,USA,Linebacker,christian-harris,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4567099.png
34,Demone Harris,272.0,76.0,27,Buffalo,NY,USA,Defensive End,demone-harris,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3052926.png
34,Kurt Hinish,300.0,74.0,23,Pittsburgh,PA,USA,Defensive Tackle,kurt-hinish,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4258594.png
34,Ka'dar Hollman,196.0,72.0,28,Burlington,NJ,USA,Cornerback,kadar-hollman,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916676.png
34,Jerry Hughes,254.0,74.0,34,Sugar Land,TX,USA,Defensive End,jerry-hughes,13,active,https://a.espncdn.com/i/headshots/nfl/players/full/13245.png
34,Desmond King II,200.0,70.0,28,Detroit,MI,USA,Cornerback,desmond-king-ii,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3040145.png
34,Christian Kirksey,235.0,74.0,30,Saint Louis,MO,USA,Linebacker,christian-kirksey,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/16767.png
34,Cory Littleton,225.0,75.0,29,Spring Valley,CA,USA,Linebacker,cory-littleton,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2978304.png
34,Roy Lopez,318.0,74.0,25,Tempe,AZ,USA,Defensive Tackle,roy-lopez,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040805.png
34,Eric Murray,199.0,71.0,29,Milwaukee,WI,USA,Safety,eric-murray,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2970716.png
34,Steven Nelson,194.0,71.0,30,Warner Robins,GA,USA,Cornerback,steven-nelson,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045287.png
34,Denzel Perryman,240.0,71.0,30,Coral Gables,FL,USA,Linebacker,denzel-perryman,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2579621.png
34,Sheldon Rankins,305.0,74.0,29,Covington,GA,USA,Defensive Tackle,sheldon-rankins,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2970204.png
34,Hassan Ridgeway,305.0,75.0,28,Mansfield,TX,USA,Defensive Tackle,hassan-ridgeway,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2971725.png
34,Derek Rivers,250.0,77.0,28,Kinston,NC,USA,Defensive End,derek-rivers,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3049268.png
34,D'Angelo Ross,190.0,69.0,29,La Puente,CA,USA,Cornerback,dangelo-ross,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3139389.png
34,Kendall Sheffield,212.0,70.0,26,Missouri City,TX,USA,Cornerback,kendall-sheffield,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3925358.png
34,Taylor Stallworth,300.0,74.0,27,Mobile,AL,USA,Defensive Tackle,taylor-stallworth,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3126489.png
34,M.J. Stewart,200.0,71.0,27,Arlington,VA,USA,Safety,mj-stewart,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116679.png
34,Derek Stingley Jr.,195.0,73.0,21,Baton Rouge,LA,USA,Cornerback,derek-stingley-jr,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426434.png
34,Tavierre Thomas,205.0,70.0,27,Detroit,MI,USA,Cornerback,tavierre-thomas,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4334405.png
34,Garret Wallow,230.0,74.0,24,New Orleans,LA,USA,Linebacker,garret-wallow,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241807.png
34,Jimmie Ward,195.0,71.0,31,Mobile,AL,USA,Cornerback,jimmie-ward,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/16717.png
34,Chase Winovich,250.0,75.0,27,Jefferson Hills,PA,USA,Defensive End,chase-winovich,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115974.png
